"","gameId","playId","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","playResult","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","is_screen_pass","tackle_frame","rally1sec","yardline_100","pass_location","air_yards","pass_length","yards_after_catch","yac_epa","xyac_epa","xyac_mean_yardage"
"2304",2022102307,2239,46109,"Courtland Sutton","(14:57) (Shotgun) B.Rypien pass short left to C.Sutton to DEN 32 for 7 yards (D.Reed).",3,2,10,"DEN","NYJ","DEN",25,"14:57",9,10,"C",7,7,85,"SHOTGUN",6,0.517901838,0.405345887,0.594654113,-0.000204895,0.000204895,0.609222315,-0.123217768,0,28,2,75,"left",7,"short",0,0,0.627320853811181,3.46211017807218
"2305",2022102307,2309,54545,"Greg Dulcich","(13:36) (Shotgun) B.Rypien pass short left to G.Dulcich pushed ob at DEN 43 for 4 yards (J.Whitehead).",3,2,10,"DEN","NYJ","DEN",39,"13:36",9,10,"C",0,4,71,"SHOTGUN",6,0.605497181,0.456999201,0.543000799,-0.032140743,0.032140743,1.720683901,-0.50104619,0,19,1,61,"left",0,"short",4,0.437086583580822,0.940626680659376,6.87737581424881
"2306",2022102307,2884,53536,"Michael Carter","(4:31) (Shotgun) Z.Wilson pass short right to Mi.Carter pushed ob at NYJ 22 for 8 yards (D.Mathis).",3,1,10,"NYJ","DEN","NYJ",14,"4:31",9,10,"C",0,8,24,"SHOTGUN",6,0.453768224,0.385786958,0.614213042,-0.018526778,0.018526778,0.463543237,0.377264259,0,18,2,86,"right",0,"short",8,1.08417481463403,0.821201279712026,6.89232975774939
"2307",2022102307,3262,54545,"Greg Dulcich","(12:11) (Shotgun) B.Rypien pass short left to G.Dulcich to DEN 33 for 6 yards (D.Reed).",4,2,8,"DEN","NYJ","DEN",27,"12:11",9,13,"C",4,6,37,"SHOTGUN",6,0.788367152,0.286931325,0.713068675,-0.001000222,0.001000222,0.779020304,-0.02277722,0,20,1,73,"left",4,"short",2,0.428867589682341,0.755544258194281,4.2474457333883
"2308",2022102307,3458,46226,"Tyler Conklin","(7:49) (Shotgun) Z.Wilson pass short right to T.Conklin to 50 for 3 yards (D.Mathis).",4,1,20,"NYJ","DEN","NYJ",47,"7:49",9,13,"C",-4,3,63,"EMPTY",5,0.75023067,0.180254713,0.819745287,-0.000744674,0.000744674,2.103804997,-0.339073762,0,21,3,53,"right",-4,"short",7,0.266864072298631,0.730217792933511,10.6613023733807
"2309",2022102307,3765,46109,"Courtland Sutton","(3:13) (No Huddle, Shotgun) B.Rypien pass short left to C.Sutton to NYJ 32 for 11 yards (C.Mosley).",4,1,10,"DEN","NYJ","NYJ",43,"3:13",9,16,"C",4,11,67,"SHOTGUN",6,0.840198636,0.176083811,0.823916189,0.027839161,-0.027839161,2.798533974,0.789476275,0,43,1,43,"left",4,"short",7,0.79107357992325,0.526756471971444,4.10908835055307
"2310",2022102307,3811,52423,"Jerry Jeudy","(2:42) (Shotgun) B.Rypien pass short right to J.Jeudy ran ob at NYJ 28 for 4 yards (J.Whitehead) [Q.Williams].",4,2,10,"DEN","NYJ","NYJ",32,"2:42",9,16,"C",3,4,78,"SHOTGUN",6,0.861939847,0.182124369,0.817875631,-0.005027652,0.005027652,3.296860039,-0.309953044,0,28,0,32,"right",3,"short",1,0.0982019860530272,0.710792475429289,4.59135648960364
"2311",2022102307,3840,52423,"Jerry Jeudy","(2:36) (Shotgun) B.Rypien pass short right to J.Jeudy to NYJ 25 for 3 yards (M.Carter).",4,3,6,"DEN","NYJ","NYJ",28,"2:36",9,16,"C",3,3,82,"SHOTGUN",5,0.982947171,0.177096717,0.822903283,-0.029209256,0.029209256,2.986906995,-0.788406983,0,16,1,28,"right",3,"short",0,0,1.31655731127075,4.58256190028624
"2312",2022102307,4003,42358,"Melvin Gordon","(1:30) (Shotgun) B.Rypien pass short middle to M.Gordon to DEN 24 for 4 yards (C.Mosley).",4,1,10,"DEN","NYJ","DEN",20,"1:30",9,16,"C",3,4,30,"SHOTGUN",5,0.933753729,0.075482633,0.924517367,-0.028044239,0.028044239,0.89814886,-0.454240576,0,15,2,80,"middle",3,"short",1,-0.0376132742967457,0.225228299129088,5.16813684188674
"2313",2022102308,137,41282,"Davante Adams","(13:43) (Shotgun) D.Carr pass short right to D.Adams to LV 41 for 14 yards (J.Pitre) [M.Collins]. LV-D.Carr was injured during the play. His return is Questionable.",1,3,7,"LV","HOU","LV",27,"13:43",0,0,"C",11,14,83,"EMPTY",7,0.991900563,0.786338713,0.213661287,0.040500484,-0.040500484,-0.056760658,2.445596244,0,35,3,73,"right",11,"short",3,0.184454464586452,0.20152052033677,3.33857924916083
"2314",2022102308,185,41282,"Davante Adams","(12:37) D.Carr pass short left to D.Adams to HST 49 for 12 yards (J.Owens).",1,2,12,"LV","HOU","LV",39,"12:37",0,0,"C",2,12,71,"SINGLEBACK",6,0.849754632,0.808921646,0.191078354,0.028688284,-0.028688284,1.443229949,1.641643028,0,33,2,61,"left",2,"short",10,2.01729654567316,0.71314926555167,5.5123623226973
"2315",2022102308,276,42397,"Ameer Abdullah","(10:21) (Shotgun) D.Carr pass short right to A.Abdullah to HST 32 for 2 yards (S.Nelson). LV-J.Eluemunor was injured during the play. His return is Questionable.",1,3,10,"LV","HOU","HOU",34,"10:21",0,0,"C",-4,2,44,"SHOTGUN",6,0.986746132,0.831157878,0.168842122,-0.010854138,0.010854138,2.842415172,-1.525148448,0,28,2,34,"right",-4,"short",6,1.34837862346147,2.57501241885356,11.2757294777548
"2316",2022102308,337,53518,"Nico Collins","(9:54) D.Mills pass short right to N.Collins to HST 40 for 15 yards (R.Ya-Sin) [M.Crosby].",1,1,10,"HOU","LV","HOU",25,"9:54",3,0,"C",10,15,35,"I_FORM",7,0.448955119,0.813047389,0.186952611,-0.019345904,0.019345904,1.33951594,1.014786508,0,23,3,75,"right",10,"short",5,0.356766145210713,0.32014961830012,3.66118123781052
"2317",2022102308,405,46167,"Jordan Akins","(8:05) (Shotgun) D.Mills pass short right to J.Akins pushed ob at LV 35 for 19 yards (T.Moehrig).",1,3,4,"HOU","LV","HOU",46,"8:05",3,0,"C",12,19,56,"SHOTGUN",7,0.950994372,0.808127625,0.191872375,-0.047397824,0.047397824,1.532972511,2.445210651,0,29,2,54,"right",12,"short",7,0.50231770449318,0.292968017305414,3.6943315093522
"2318",2022102308,671,54572,"Dameon Pierce","(2:39) D.Mills pass short right to D.Pierce pushed ob at HST 49 for 11 yards (R.Ya-Sin).",1,1,10,"HOU","LV","HOU",38,"2:39",3,0,"C",-3,11,48,"I_FORM",7,0.2560606,0.7776979,0.2223021,-0.017480485,0.017480485,2.03169788,0.72831983,0,48,1,62,"right",-3,"short",14,1.90815439540893,1.31331479020171,9.76584002831805
"2319",2022102308,724,53518,"Nico Collins","(2:04) (Shotgun) D.Mills pass short right to N.Collins to LV 42 for 9 yards (D.Perryman).",1,2,10,"HOU","LV","HOU",49,"2:04",3,0,"C",6,9,59,"SHOTGUN",6,0.584739923,0.775642877,0.224357123,-0.015585419,0.015585419,2.26530445,0.74026646,0,22,4,51,"right",6,"short",3,0.6469130825717,0.629437026367737,3.60788211561157
"2320",2022102308,833,41246,"Brandin Cooks","(15:00) (Shotgun) D.Mills pass short left to B.Cooks to LV 26 for 11 yards (D.Deablo).",2,3,9,"HOU","LV","LV",37,"15:00",3,0,"C",10,11,47,"SHOTGUN",6,0.982374489,0.77860306,0.22139694,-0.038822355,0.038822355,2.096494457,2.208299129,0,16,2,37,"left",10,"short",1,0.0821160634513944,0.17514348931951,2.75007000265759
"2321",2022102308,857,54572,"Dameon Pierce","(14:19) D.Mills pass short middle to D.Pierce to LV 19 for 7 yards (B.Martinez) [N.Farrell].",2,1,10,"HOU","LV","LV",26,"14:19",3,0,"C",1,7,36,"I_FORM",6,0.42793116,0.739780705,0.260219295,-0.013802581,0.013802581,4.304793586,0.328951597,0,34,1,26,"middle",1,"short",6,0.773970783920959,0.747078246871195,5.96902976327692
"2322",2022102308,881,54572,"Dameon Pierce","(13:38) D.Mills pass short right to D.Pierce to LV 17 for 2 yards (D.Deablo).",2,2,3,"HOU","LV","LV",19,"13:38",3,0,"C",-4,2,29,"SINGLEBACK",6,0.350227296,0.725978125,0.274021875,0.000661073,-0.000661073,4.633745183,0.052229196,0,38,3,19,"right",-4,"short",6,1.06100483424962,1.36276029427517,9.25171807440347
"2323",2022102308,971,43396,"Chris Moore","(11:22) (Shotgun) D.Mills pass short right to C.Moore for 13 yards, TOUCHDOWN.",2,3,9,"HOU","LV","LV",13,"11:22",3,0,"C",6,13,23,"SHOTGUN",7,0.984647751,0.742469862,0.257530138,-0.073356792,0.073356792,3.691400659,3.308599341,0,22,2,13,"right",6,"short",7,4.04087979329051,1.60440805621358,2.67724529100815
"2324",2022102308,1084,47932,"Hunter Renfrow","(9:58) D.Carr pass short right to H.Renfrow to LV 43 for 20 yards (J.Owens).",2,1,10,"LV","HOU","LV",23,"9:58",3,7,"C",15,20,33,"SINGLEBACK",7,0.561739504,0.6635767,0.3364233,0.030008908,-0.030008908,1.071407743,1.242265875,0,28,2,77,"right",15,"short",5,0.292952314019203,0.255228045722439,3.98243741888291
"2325",2022102308,1108,41282,"Davante Adams","(9:10) (Shotgun) D.Carr pass short right to D.Adams to LV 48 for 5 yards (D.King).",2,1,10,"LV","HOU","LV",43,"9:10",3,7,"C",3,5,53,"EMPTY",5,0.542328775,0.693585608,0.306414392,0.000115663,-0.000115663,2.313673618,-0.063290385,0,42,1,57,"right",3,"short",2,0.204996915301308,0.536357652751512,4.79056400257105
"2326",2022102308,1275,41246,"Brandin Cooks","(5:37) (Shotgun) D.Mills pass short left to B.Cooks pushed ob at LV 37 for 8 yards (R.Ya-Sin).",2,1,10,"HOU","LV","LV",45,"5:37",3,7,"C",5,8,55,"SHOTGUN",7,0.467488825,0.528236452,0.471763548,-0.026992023,0.026992023,2.782616721,0.626520324,0,21,1,45,"left",5,"short",3,0.417634202400222,0.370548198219617,3.83664304995909
"2327",2022102308,1444,47807,"Josh Jacobs","(3:40) (Shotgun) D.Carr pass short left to J.Jacobs pushed ob at LV 45 for 5 yards (J.Pitre).",2,2,6,"LV","HOU","LV",40,"3:40",3,10,"C",-5,5,50,"SHOTGUN",6,0.660444438,0.544110037,0.455889963,0.014314327,-0.014314327,1.466890757,0.50393871,0,44,2,60,"left",-5,"short",10,1.36915479029994,1.32178068710924,10.6732997568761
"2328",2022102308,1559,47807,"Josh Jacobs","(:41) D.Carr pass short right to J.Jacobs to HST 29 for 4 yards (C.Kirksey).",2,4,1,"LV","HOU","HOU",33,"0:41",3,10,"C",0,4,77,"SINGLEBACK",7,0.645215213,0.541002281,0.458997719,0.062507883,-0.062507883,2.305575259,1.133916555,0,23,2,33,"right",0,"short",4,4.48232938785804,3.88803562598003,6.73036666237749
"2329",2022102308,1774,46167,"Jordan Akins","(13:34) (Shotgun) D.Mills pass short right to J.Akins to LV 38 for 39 yards (D.Harmon).",3,3,3,"HOU","LV","HOU",23,"13:34",10,10,"C",5,39,87,"SHOTGUN",7,0.828353643,0.733608115,0.266391885,-0.096324541,0.096324541,-0.170907157,3.882940631,0,53,1,77,"right",5,"short",34,2.31555451732129,0.296705173093109,3.97021898094681
"2330",2022102308,1798,42372,"Phillip Dorsett","(12:43) C.Heck reported in as eligible.  D.Mills pass deep left to P.Dorsett ran ob at LV 18 for 20 yards.",3,1,10,"HOU","LV","LV",38,"12:43",10,10,"C",20,20,48,"SINGLEBACK",7,0.51854068,0.637283575,0.362716425,-0.056037221,0.056037221,3.712033475,1.29956768,0,14,1,38,"left",20,"deep",0,0,0.310270876583819,4.58018121740315
"2331",2022102308,1845,40138,"Rex Burkhead","(11:28) (Shotgun) D.Mills pass short left to R.Burkhead pushed ob at LV 17 for 5 yards (D.Deablo).",3,2,14,"HOU","LV","LV",22,"11:28",10,10,"C",2,5,32,"SHOTGUN",6,0.931260765,0.629477829,0.370522171,-0.004081234,0.004081234,3.749086768,0.04906172,0,19,1,22,"left",2,"short",3,0.451475044596009,0.814007470746219,5.29136514966376
"2332",2022102308,2004,47932,"Hunter Renfrow","(9:34) (Shotgun) D.Carr pass short middle to H.Renfrow to 50 for 8 yards (D.King).",3,3,4,"LV","HOU","LV",42,"9:34",10,13,"C",6,8,52,"SHOTGUN",6,0.95531708,0.645145442,0.354854558,0.061371367,-0.061371367,1.155124612,1.871106014,0,18,2,58,"middle",6,"short",2,0.106552772689611,0.262814796662949,4.85976203183236
"2333",2022102308,2049,47920,"Foster Moreau","(8:14) D.Carr pass short right to F.Moreau to HST 27 for 11 yards (K.Grugier-Hill).",3,1,10,"LV","HOU","HOU",38,"8:14",10,13,"C",3,11,72,"SINGLEBACK",8,0.530303955,0.729135942,0.270864058,0.01660005,-0.01660005,3.719538872,0.693296252,0,35,2,38,"right",3,"short",8,1.00575240235776,0.583845713893055,4.73311368349823
"2334",2022102308,2116,47920,"Foster Moreau","(6:39) (Shotgun) D.Carr pass short middle to F.Moreau to HST 4 for 17 yards (J.Owens).",3,3,4,"LV","HOU","HOU",21,"6:39",10,13,"C",12,17,89,"EMPTY",5,0.957660913,0.720418636,0.279581364,0.044557292,-0.044557292,3.984362778,2.05463687,0,24,2,21,"middle",12,"short",5,0.707637097861152,0.464855087770219,2.89225730125327
"2335",2022102308,2219,41246,"Brandin Cooks","(5:08) D.Mills pass deep left to B.Cooks pushed ob at LV 41 for 24 yards (D.Harmon).",3,2,1,"HOU","LV","HOU",35,"5:08",17,13,"C",19,24,75,"SINGLEBACK",8,0.198663458,0.779780678,0.220219322,-0.041401893,0.041401893,2.016269032,1.553110011,0,26,2,65,"left",19,"deep",5,0.389790049288422,0.411744589151238,6.10004000132903
"2336",2022102308,2369,41282,"Davante Adams","(3:08) D.Carr pass short left to D.Adams to LV 32 for 8 yards (D.Stingley).",3,1,10,"LV","HOU","LV",24,"3:08",17,20,"C",8,8,34,"I_FORM",7,0.475369185,0.615253024,0.384746976,0.022834335,-0.022834335,0.995378968,0.632667463,0,20,1,76,"left",8,"short",0,0,0.166499777790936,3.4525625773822
"2337",2022102308,2416,41282,"Davante Adams","(2:03) (Shotgun) D.Carr pass short middle to D.Adams to LV 42 for 15 yards (J.Owens).",3,2,7,"LV","HOU","LV",27,"2:03",17,20,"C",6,15,37,"EMPTY",5,0.69541204,0.604611393,0.395388607,0.068919029,-0.068919029,0.758845561,1.512501921,0,48,2,73,"middle",6,"short",9,0.841770450118929,0.491758519898111,4.21804864952719
"2338",2022102308,2440,41282,"Davante Adams","(1:20) D.Carr pass short middle to D.Adams to HST 42 for 16 yards (J.Owens).",3,1,10,"LV","HOU","LV",42,"1:20",17,20,"C",13,16,52,"I_FORM",8,0.47912994,0.673530422,0.326469578,0.023604136,-0.023604136,2.271347482,0.892063041,0,30,2,58,"middle",13,"short",3,0.074099317425862,0.265898691084226,4.44868035661057
"2339",2022102308,2464,47920,"Foster Moreau","(:33) (Shotgun) J.Eluemunor reported in as eligible. Direct snap to J.Jacobs.  D.Carr pass short right to F.Moreau to HST 42 for no gain (T.Booker).",3,1,10,"LV","HOU","HOU",42,"0:33",17,20,"C",-3,0,68,"WILDCAT",8,0.426034868,0.697134558,0.302865442,-0.015266847,0.015266847,3.163410523,-0.535730858,0,20,2,42,"right",-3,"short",3,0.510513137327507,1.25078242052054,10.0501463035762
"2340",2022102308,2565,44931,"Mack Hollins","(14:17) D.Carr pass short left to M.Hollins ran ob at HST 7 for 18 yards (D.Stingley).",4,1,10,"LV","HOU","HOU",25,"14:17",17,20,"C",8,18,35,"I_FORM",8,0.440954357,0.731357966,0.268642034,0.02444626,-0.02444626,4.312520311,1.20954826,0,29,1,25,"left",8,"short",10,0.534680097363889,0.174415565023294,2.98776225958136
"2341",2022102308,2686,54572,"Dameon Pierce","(12:52) (No Huddle, Shotgun) D.Mills pass short right to D.Pierce to HST 33 for 5 yards (R.Ya-Sin).",4,2,6,"HOU","LV","HOU",28,"12:52",24,20,"C",-4,5,38,"SHOTGUN",6,0.691428959,0.817029107,0.182970893,-0.011484638,0.011484638,1.012494357,0.345187145,0,27,3,72,"right",-4,"short",9,1.65686916885898,1.4924875836384,10.0233141400167
"2342",2022102308,2813,47932,"Hunter Renfrow","(10:36) D.Carr pass deep right to H.Renfrow to HST 42 for 27 yards (J.Owens).",4,1,10,"LV","HOU","LV",31,"10:36",24,20,"C",21,27,79,"SINGLEBACK",7,0.460604161,0.852700379,0.147299621,0.027326878,-0.027326878,1.29220473,1.601365056,0,17,3,69,"right",21,"deep",6,0.33342735550832,0.338981884224266,5.21000882529188
"2343",2022102308,2906,41282,"Davante Adams","(8:15) (Shotgun) D.Carr pass short left to D.Adams pushed ob at HST 20 for 10 yards (D.Stingley).",4,3,11,"LV","HOU","HOU",30,"8:15",24,20,"C",6,10,40,"EMPTY",5,0.957819581,0.887140177,0.112859823,0.014107658,-0.014107658,2.676037022,0.582484953,0,46,3,30,"left",6,"short",4,0.604198303539306,0.768636917846285,3.46310671698302
"2344",2022102309,413,42412,"Tyler Lockett","(11:25) (Shotgun) G.Smith pass short right to T.Lockett to SEA 40 for 7 yards (N.Adderley).",1,2,20,"SEA","LAC","SEA",33,"11:25",0,0,"C",7,7,77,"SHOTGUN",6,0.760976791,0.623008993,0.376991007,0.016240753,-0.016240753,0.7016707,-0.575677574,0,15,4,67,"right",7,"short",0,0,0.646465657622136,3.89433807949536
"2345",2022102309,547,40026,"Marquise Goodwin","(8:55) (Shotgun) G.Smith pass short left to M.Goodwin pushed ob at LAC 16 for 21 yards (D.James).",1,3,1,"SEA","LAC","LAC",37,"8:55",0,0,"C",10,21,47,"EMPTY",6,0.554902017,0.592565894,0.407434106,-0.059097383,0.059097383,3.105638097,1.777866623,0,23,1,37,"left",10,"short",11,0.730959986452945,0.282764149339284,3.72469941459713
"2346",2022102309,689,45573,"Austin Ekeler","(7:24) (Shotgun) J.Herbert pass short middle to A.Ekeler to LAC 40 for 15 yards (J.Brooks).",1,1,10,"LAC","SEA","LAC",25,"7:24",0,7,"C",0,15,35,"SHOTGUN",6,0.506913304,0.475391924,0.524608076,0.022401456,-0.022401456,1.693999076,0.972585253,0,33,3,75,"middle",0,"short",15,1.4264427353628,0.760066153875022,7.54909017110185
"2347",2022102309,734,40024,"Keenan Allen","(6:16) (Shotgun) J.Herbert pass short left to K.Allen to LAC 43 for 1 yard (J.Brooks).",1,2,8,"LAC","SEA","LAC",42,"6:16",0,7,"C",-1,1,52,"SHOTGUN",6,0.697730005,0.491053835,0.508946165,-0.030277407,0.030277407,2.336372212,-0.771687647,0,20,2,58,"left",-1,"short",2,0.153469121316448,0.989247793228631,7.45872584250901
"2348",2022102309,955,45573,"Austin Ekeler","(3:35) (Shotgun) J.Herbert pass short right to A.Ekeler to LAC 49 for 23 yards (B.Mafe) [U.Nwosu].",1,2,9,"LAC","SEA","LAC",26,"3:35",0,14,"C",3,23,36,"SHOTGUN",6,0.652213991,0.265454851,0.734545149,0.031577988,-0.031577988,1.195956626,1.940899028,0,36,1,74,"right",3,"short",20,2.13814688683487,0.686493138477821,4.70052822895377
"2349",2022102309,1148,42794,"DeAndre Carter","(1:08) J.Herbert pass deep right to D.Carter ran ob at LAC 47 for 22 yards.",1,1,10,"LAC","SEA","LAC",25,"1:08",0,17,"C",18,22,35,"SINGLEBACK",7,0.524179578,0.232877731,0.767122269,0.036086649,-0.036086649,1.635381522,1.264469258,0,14,1,75,"right",18,"deep",4,0.188766070408747,0.218446894125133,4.38702230539639
"2350",2022102309,1177,45573,"Austin Ekeler","(:31) (Shotgun) J.Herbert pass short right to A.Ekeler pushed ob at SEA 43 for 10 yards (J.Brooks).",1,1,10,"LAC","SEA","LAC",47,"0:31",0,17,"C",-1,10,57,"SHOTGUN",6,0.562704086,0.26896438,0.73103562,-0.00020179,0.00020179,2.89985078,0.493375503,0,22,3,53,"right",-1,"short",11,1.11567393201403,0.78284171091957,7.71379829062789
"2351",2022102309,1225,46100,"Sony Michel","(15:00) J.Herbert pass short left to S.Michel pushed ob at SEA 35 for 8 yards (S.Harris).",2,1,10,"LAC","SEA","SEA",43,"15:00",0,17,"C",0,8,53,"SINGLEBACK",6,0.552638948,0.26876259,0.73123741,0.004862262,-0.004862262,3.393226283,0.710163802,0,37,2,43,"left",0,"short",8,0.825780123937875,0.675831228029717,7.13412262112251
"2352",2022102309,1249,44819,"Mike Williams","(14:42) (No Huddle) J.Herbert pass short middle to M.Williams to SEA 21 for 14 yards (T.Woolen).",2,2,2,"LAC","SEA","SEA",35,"14:42",0,17,"C",12,14,45,"SINGLEBACK",7,0.312061876,0.273624852,0.726375148,-0.001451619,0.001451619,4.103390086,0.58103656,0,23,2,35,"middle",12,"short",2,0.0583809628151357,0.263555220603975,4.30035002779914
"2353",2022102309,1321,40024,"Keenan Allen","(13:22) (Shotgun) J.Herbert pass short right to K.Allen to SEA 7 for 10 yards (M.Jackson).",2,3,6,"LAC","SEA","SEA",17,"13:22",0,17,"C",6,10,27,"SHOTGUN",4,0.973884881,0.288313575,0.711686425,0.029568784,-0.029568784,3.832395814,2.16544595,0,15,2,17,"right",6,"short",4,0.518849773332477,0.363286462251933,2.94034048455069
"2354",2022102309,1412,47803,"Noah Fant","(12:38) G.Smith pass short right to N.Fant to SEA 37 for 7 yards (D.James).",2,1,10,"SEA","LAC","SEA",30,"12:38",7,17,"C",1,7,40,"SINGLEBACK",8,0.442234874,0.323017772,0.676982228,-0.028227028,0.028227028,1.026931822,0.488664944,0,25,1,70,"right",1,"short",6,0.948009822051972,0.767273132763794,6.3114241074727
"2355",2022102309,1511,44819,"Mike Williams","(11:03) (No Huddle, Shotgun) J.Herbert pass short middle to M.Williams to SEA 20 for 10 yards (C.Bryant, T.Woolen).",2,3,7,"LAC","SEA","SEA",30,"11:03",7,17,"C",10,10,40,"SHOTGUN",6,0.978051305,0.377193864,0.622806136,0.076233964,-0.076233964,2.536460502,2.033253883,0,16,2,30,"middle",10,"short",0,0,0.426510481136655,4.1655591322924
"2356",2022102309,1581,44819,"Mike Williams","(9:43) (Shotgun) J.Herbert pass short right to M.Williams for 13 yards, TOUCHDOWN.",2,3,3,"LAC","SEA","SEA",13,"9:43",7,17,"C",2,13,23,"SHOTGUN",6,0.853746533,0.397551179,0.602448821,0.094820257,-0.094820257,3.922259031,3.077740969,0,27,2,13,"right",2,"short",11,3.6163598485291,1.57601565627418,3.45675652689533
"2357",2022102309,1735,46189,"Will Dissly","(7:06) (Shotgun) G.Smith pass short left to W.Dissly to SEA 39 for 11 yards (K.Murray).",2,2,18,"SEA","LAC","SEA",28,"7:06",14,17,"C",5,11,38,"SHOTGUN",6,0.762798071,0.481828012,0.518171988,-0.022103459,0.022103459,0.880534298,0.422676698,0,27,2,72,"left",5,"short",6,0.714114647824317,0.555402810505811,4.13553726150712
"2358",2022102309,1759,52552,"DeeJay Dallas","(6:19) (Shotgun) G.Smith pass short right to D.Dallas to SEA 42 for 3 yards (N.Adderley).",2,3,7,"SEA","LAC","SEA",39,"6:19",14,17,"C",0,3,49,"SHOTGUN",5,0.977140665,0.459724553,0.540275447,0.025602229,-0.025602229,1.303210997,-1.114098144,0,21,3,61,"right",0,"short",3,0.186850720550865,1.55500232658435,7.08062333938142
"2359",2022102309,1905,40026,"Marquise Goodwin","(4:23) (Shotgun) G.Smith pass short right to M.Goodwin to SEA 30 for 3 yards (A.Samuel).",2,1,10,"SEA","LAC","SEA",27,"4:23",14,17,"C",3,3,37,"SHOTGUN",7,0.450191259,0.460084792,0.539915208,0.002477333,-0.002477333,1.237323136,-0.298541588,0,16,4,73,"right",3,"short",0,0,0.53856024611333,4.94750552708138
"2360",2022102309,1929,46189,"Will Dissly","(3:48) G.Smith pass short right to W.Dissly pushed ob at SEA 38 for 8 yards (B.Callahan).",2,2,7,"SEA","LAC","SEA",30,"3:48",14,17,"C",1,8,40,"SINGLEBACK",7,0.505346477,0.462562125,0.537437875,-0.007622231,0.007622231,0.938781548,0.870807098,0,26,2,70,"right",1,"short",7,1.53156371274963,0.746586540607182,6.00959192279697
"2361",2022102309,1953,52541,"Colby Parkinson","(3:09) (Shotgun) G.Smith pass short left to C.Parkinson pushed ob at LAC 34 for 28 yards (N.Adderley).",2,1,10,"SEA","LAC","SEA",38,"3:09",14,17,"C",2,28,48,"SHOTGUN",8,0.525400877,0.454939894,0.545060106,-0.049946904,0.049946904,1.809588646,2.024025006,0,42,1,62,"left",2,"short",26,2.00307535374304,0.697752122213438,5.60883269878104
"2362",2022102309,2128,45573,"Austin Ekeler","(1:40) (Shotgun) J.Herbert pass short left to A.Ekeler to LAC 30 for 5 yards (R.Neal).",2,1,10,"LAC","SEA","LAC",25,"1:40",14,24,"C",5,5,85,"SHOTGUN",6,0.872870982,0.281326525,0.718673475,-0.005444847,0.005444847,0.696591526,-0.342875804,0,14,2,75,"left",5,"short",0,0,0.309732083013437,3.97163770683255
"2363",2022102309,2176,44856,"Gerald Everett","(1:04) (No Huddle, Shotgun) J.Herbert pass short right to G.Everett to LAC 47 for 11 yards (J.Brooks).",2,1,10,"LAC","SEA","LAC",36,"1:04",14,24,"C",9,11,74,"SHOTGUN",5,0.962399364,0.281195991,0.718804009,-0.003457986,0.003457986,0.840014995,0.200454173,0,17,4,64,"right",9,"short",2,0.214223382005002,0.242679205595037,2.93582045828225
"2364",2022102309,2410,44819,"Mike Williams","(14:33) (No Huddle) J.Herbert pass short right to M.Williams pushed ob at LAC 41 for 16 yards (C.Barton) [M.Jackson].",3,2,8,"LAC","SEA","LAC",25,"14:33",14,24,"C",-2,16,35,"SINGLEBACK",6,0.693859875,0.259927407,0.740072593,0.041822303,-0.041822303,0.69362312,1.623134003,0,37,1,75,"right",-2,"short",18,2.71726975427009,1.38925424435546,8.31529069856333
"2365",2022102309,2438,45573,"Austin Ekeler","(14:03) J.Herbert pass short left to A.Ekeler to SEA 47 for 12 yards (R.Neal).",3,1,10,"LAC","SEA","LAC",41,"14:03",14,24,"C",0,12,51,"SINGLEBACK",7,0.548677266,0.30174971,0.69825029,0.021325301,-0.021325301,2.316757124,0.824228405,0,45,1,59,"left",0,"short",12,1.25668268743902,0.729140228828305,7.0480166857451
"2366",2022102309,2524,42794,"DeAndre Carter","(12:47) (Shotgun) J.Herbert pass short right to D.Carter to SEA 48 for 9 yards (C.Bryant) [J.Brooks].",3,2,20,"LAC","SEA","LAC",43,"12:47",14,24,"C",5,9,53,"SHOTGUN",6,0.764498234,0.2746442,0.7253558,-0.012659229,0.012659229,1.739683494,-0.59849863,0,19,1,57,"right",5,"short",4,0.196806948166341,0.514534966536825,4.22314357561118
"2367",2022102309,2548,45573,"Austin Ekeler","(12:11) (Shotgun) J.Herbert pass short right to A.Ekeler to SEA 48 for no gain (R.Neal) [S.Harris].",3,3,11,"LAC","SEA","SEA",48,"12:11",14,24,"C",-3,0,62,"SHOTGUN",3,0.975368977,0.26198497,0.73801503,-0.024325512,0.024325512,1.141184863,-1.654866593,0,25,3,48,"right",-3,"short",3,0.247665450908244,1.69902410712263,10.3168452471
"2368",2022102309,2612,46189,"Will Dissly","(10:54) (No Huddle, Shotgun) G.Smith pass short right to W.Dissly to SEA 20 for 10 yards (D.Tranquill).",3,2,7,"SEA","LAC","SEA",10,"10:54",14,24,"C",4,10,100,"EMPTY",4,0.56351757,0.245491821,0.754508179,-0.044683408,0.044683408,-0.220857427,1.124923338,0,18,4,90,"right",4,"short",6,1.366455366835,0.828966699280339,4.19950810501905
